#

MARK 000
MARK 001
16848.0,16848.0
18736.0,35584.0
31660.0,67244.0
23912.0,91156.0
11364.0,102520.0
65340.0,167860.0
8868.0,176728.0
20424.0,197152.0
52072.0,249224.0
7004.0,256228.0
22376.0,278604.0
53528.0,332132.0
4552.0,336684.0
21400.0,358084.0
51640.0,409724.0
3424.0,413148.0
21076.0,434224.0
50860.0,485084.0
2604.0,487688.0
20744.0,508432.0
49936.0,558368.0
2848.0,561216.0
21392.0,582608.0
40444.0,623052.0
10124.0,633176.0
1896.0,635072.0
20668.0,655740.0
49568.0,705308.0
2176.0,707484.0
20852.0,728336.0
49780.0,778116.0
1508.0,779624.0
20512.0,800136.0
38856.0,838992.0
10264.0,849256.0
2412.0,851668.0
21292.0,872960.0
50200.0,923160.0
1816.0,924976.0
20692.0,945668.0
49600.0,995268.0
2336.0,997604.0
20836.0,1018440.0
49896.0,1068336.0
1836.0,1070172.0
20596.0,1090768.0
49496.0,1140264.0
2704.0,1142968.0
21372.0,1164340.0
50556.0,1214896.0
2076.0,1216972.0
20788.0,1237760.0
49824.0,1287584.0
2168.0,1289752.0
20816.0,1310568.0
49756.0,1360324.0
1804.0,1362128.0
20608.0,1382736.0
49308.0,1432044.0
2088.0,1434132.0
21184.0,1455316.0
50116.0,1505432.0
1616.0,1507048.0
20664.0,1527712.0
49300.0,1577012.0
1880.0,1578892.0
20776.0,1599668.0
49368.0,1649036.0
1344.0,1650380.0
20540.0,1670920.0
48960.0,1719880.0
1996.0,1721876.0
21108.0,1742984.0
49832.0,1792816.0
1564.0,1794380.0
20608.0,1814988.0
49292.0,1864280.0
1740.0,1866020.0
20700.0,1886720.0
49348.0,1936068.0
1556.0,1937624.0
20576.0,1958200.0
49196.0,2007396.0
2200.0,2009596.0
21184.0,2030780.0
50220.0,2081000.0
1804.0,2082804.0
20696.0,2103500.0
49612.0,2153112.0
1856.0,2154968.0
20720.0,2175688.0
49536.0,2225224.0
1656.0,2226880.0
20572.0,2247452.0
49220.0,2296672.0
2052.0,2298724.0
21148.0,2319872.0
50000.0,2369872.0
1804.0,2371676.0
20640.0,2392316.0
49380.0,2441696.0
1996.0,2443692.0
20800.0,2464492.0
49552.0,2514044.0
1480.0,2515524.0
20536.0,2536060.0
49152.0,2585212.0
1948.0,2587160.0
21132.0,2608292.0
50156.0,2658448.0
1804.0,2660252.0
20664.0,2680916.0
49532.0,2730448.0
2156.0,2732604.0
20828.0,2753432.0
49708.0,2803140.0
1652.0,2804792.0
20572.0,2825364.0
49312.0,2874676.0
2460.0,2877136.0
21292.0,2898428.0
50400.0,2948828.0
1720.0,2950548.0
20628.0,2971176.0
49528.0,3020704.0
2084.0,3022788.0
20820.0,3043608.0
49692.0,3093300.0
MARK 002
49244.0,3142544.0
2548.0,3145092.0
21300.0,3166392.0
50324.0,3216716.0
1652.0,3218368.0
20668.0,3239036.0
49448.0,3288484.0
1684.0,3290168.0
20692.0,3310860.0
49512.0,3360372.0
1392.0,3361764.0
20472.0,3382236.0
38872.0,3421108.0
10172.0,3431280.0
2324.0,3433604.0
21268.0,3454872.0
50348.0,3505220.0
1804.0,3507024.0
20684.0,3527708.0
39292.0,3567000.0
10120.0,3577120.0
2036.0,3579156.0
20812.0,3599968.0
39552.0,3639520.0
10140.0,3649660.0
1356.0,3651016.0
20476.0,3671492.0
38944.0,3710436.0
10208.0,3720644.0
2156.0,3722800.0
21184.0,3743984.0
50332.0,3794316.0
1928.0,3796244.0
20680.0,3816924.0
49648.0,3866572.0
2488.0,3869060.0
20976.0,3890036.0
49960.0,3939996.0
1848.0,3941844.0
20592.0,3962436.0
39312.0,4001748.0
10156.0,4011904.0
2360.0,4014264.0
21268.0,4035532.0
50524.0,4086056.0
1756.0,4087812.0
20652.0,4108464.0
49412.0,4157876.0
2024.0,4159900.0
20832.0,4180732.0
49708.0,4230440.0
1636.0,4232076.0
20576.0,4252652.0
49252.0,4301904.0
1848.0,4303752.0
21084.0,4324836.0
50012.0,4374848.0
1660.0,4376508.0
20564.0,4397072.0
49352.0,4446424.0
2048.0,4448472.0
20852.0,4469324.0
49660.0,4518984.0
1300.0,4520284.0
20476.0,4540760.0
49128.0,4589888.0
2412.0,4592300.0
21268.0,4613568.0
50252.0,4663820.0
1704.0,4665524.0
20676.0,4686200.0
49392.0,4735592.0
2076.0,4737668.0
20816.0,4758484.0
49580.0,4808064.0
932.0,4808996.0
20348.0,4829344.0
38596.0,4867940.0
10244.0,4878184.0
2140.0,4880324.0
21208.0,4901532.0
49928.0,4951460.0
1472.0,4952932.0
20568.0,4973500.0
49104.0,5022604.0
1772.0,5024376.0
20728.0,5045104.0
49280.0,5094384.0
1444.0,5095828.0
20544.0,5116372.0
38820.0,5155192.0
10192.0,5165384.0
1732.0,5167116.0
21040.0,5188156.0
49884.0,5238040.0
1500.0,5239540.0
20604.0,5260144.0
49152.0,5309296.0
1912.0,5311208.0
20844.0,5332052.0
49436.0,5381488.0
1492.0,5382980.0
20552.0,5403532.0
49024.0,5452556.0
2092.0,5454648.0
21172.0,5475820.0
50008.0,5525828.0
1456.0,5527284.0
20604.0,5547888.0
49228.0,5597116.0
1932.0,5599048.0
20800.0,5619848.0
49528.0,5669376.0
1176.0,5670552.0
20456.0,5691008.0
38852.0,5729860.0
10168.0,5740028.0
1888.0,5741916.0
21060.0,5762976.0
49936.0,5812912.0
1488.0,5814400.0
20592.0,5834992.0
49204.0,5884196.0
1708.0,5885904.0
20768.0,5906672.0
49460.0,5956132.0
1452.0,5957584.0
20520.0,5978104.0
MARK 003
