#Firmware: Speeduino 2018.9-dev

1.0,0.0,0.0,1.0,840.016,13.256,840.016
0.0,0.0,0.0,1.0,848.284,8.268,848.284
1.0,0.0,0.0,1.0,890.624,42.34,890.624
0.0,0.0,0.0,1.0,901.596,10.972,901.596
0.0,1.0,1.0,1.0,905.944,4.348,905.944
0.0,0.0,1.0,1.0,916.332,10.388,916.332
0.0,1.0,1.0,1.0,928.74,12.408,928.74
0.0,0.0,1.0,1.0,935.66,6.92,935.66
0.0,1.0,1.0,1.0,944.804,9.144,944.804
MARK 001
0.0,0.0,1.0,1.0,5.908,-938.896,5.908
1.0,0.0,0.0,1.0,19.064,13.156,19.064
0.0,0.0,0.0,1.0,27.056,7.992,27.056
1.0,0.0,0.0,1.0,40.956,13.9,40.956
0.0,0.0,0.0,1.0,49.596,8.64,49.596
1.0,0.0,0.0,1.0,92.656,43.06,92.656
0.0,0.0,0.0,1.0,103.608,10.952,103.608
0.0,1.0,1.0,1.0,122.632,19.024,122.632
0.0,0.0,1.0,1.0,131.728,9.096,131.728
1.0,0.0,0.0,1.0,167.084,35.356,167.084
0.0,0.0,0.0,1.0,175.048,7.964,175.048
1.0,0.0,0.0,1.0,189.372,14.324,189.372
0.0,0.0,0.0,1.0,198.14,8.768,198.14
1.0,0.0,0.0,1.0,241.724,43.584,241.724
0.0,0.0,0.0,1.0,252.648,10.924,252.648
0.0,1.0,1.0,1.0,271.492,18.844,271.492
0.0,0.0,1.0,1.0,280.376,8.884,280.376
0.0,1.0,1.0,1.0,294.628,14.252,294.628
0.0,0.0,1.0,1.0,301.756,7.128,301.756
1.0,0.0,0.0,1.0,316.048,14.292,316.048
0.0,0.0,0.0,1.0,324.18,8.132,324.18
1.0,0.0,0.0,1.0,338.556,14.376,338.556
0.0,0.0,0.0,1.0,347.556,9.0,347.556
1.0,0.0,0.0,1.0,391.988,44.432,391.988
0.0,0.0,0.0,1.0,402.98,10.992,402.98
0.0,1.0,1.0,1.0,422.684,19.704,422.684
0.0,0.0,1.0,1.0,431.7,9.016,431.7
1.0,0.0,0.0,1.0,465.216,33.516,465.216
0.0,0.0,0.0,1.0,472.908,7.692,472.908
1.0,0.0,0.0,1.0,486.224,13.316,486.224
0.0,0.0,0.0,1.0,494.504,8.28,494.504
1.0,0.0,0.0,1.0,537.036,42.532,537.036
0.0,0.0,0.0,1.0,537.08,0.044,537.08
1.0,0.0,0.0,1.0,537.156,0.076,537.156
0.0,0.0,0.0,1.0,548.12,10.964,548.12
0.0,1.0,1.0,1.0,552.452,4.332,552.452
0.0,0.0,1.0,1.0,563.048,10.596,563.048
0.0,1.0,1.0,1.0,575.828,12.78,575.828
0.0,0.0,1.0,1.0,582.812,6.984,582.812
0.0,1.0,1.0,1.0,592.144,9.332,592.144
0.0,0.0,1.0,1.0,598.124,5.98,598.124
1.0,0.0,0.0,1.0,611.516,13.392,611.516
0.0,0.0,0.0,1.0,619.56,8.044,619.56
1.0,0.0,0.0,1.0,633.72,14.16,633.72
0.0,0.0,0.0,1.0,642.472,8.752,642.472
1.0,0.0,0.0,1.0,686.176,43.704,686.176
0.0,0.0,0.0,1.0,697.172,10.996,697.172
0.0,1.0,1.0,1.0,716.528,19.356,716.528
0.0,0.0,1.0,1.0,725.612,9.084,725.612
1.0,0.0,0.0,1.0,761.26,35.648,761.26
0.0,0.0,0.0,1.0,769.296,8.036,769.296
1.0,0.0,0.0,1.0,783.772,14.476,783.772
0.0,0.0,0.0,1.0,792.612,8.84,792.612
1.0,0.0,0.0,1.0,836.48,43.868,836.48
0.0,0.0,0.0,1.0,847.46,10.98,847.46
0.0,1.0,1.0,1.0,866.28,18.82,866.28
0.0,0.0,1.0,1.0,875.208,8.928,875.208
0.0,1.0,1.0,1.0,889.408,14.2,889.408
0.0,0.0,1.0,1.0,896.572,7.164,896.572
1.0,0.0,0.0,1.0,910.852,14.28,910.852
0.0,0.0,0.0,1.0,918.98,8.128,918.98
1.0,0.0,0.0,1.0,933.372,14.392,933.372
0.0,0.0,0.0,1.0,942.336,8.964,942.336
1.0,0.0,0.0,1.0,986.904,44.568,986.904
MARK 002
0.0,0.0,0.0,1.0,7.96,-978.944,7.96
1.0,0.0,0.0,1.0,22.2,14.24,22.2
0.0,0.0,0.0,1.0,30.936,8.736,30.936
1.0,0.0,0.0,1.0,74.312,43.376,74.312
0.0,0.0,0.0,1.0,85.28,10.968,85.28
0.0,1.0,1.0,1.0,104.144,18.864,104.144
0.0,0.0,1.0,1.0,113.108,8.964,113.108
0.0,1.0,1.0,1.0,127.372,14.264,127.372
0.0,0.0,1.0,1.0,134.492,7.12,134.492
1.0,0.0,0.0,1.0,148.764,14.272,148.764
0.0,0.0,0.0,1.0,156.932,8.168,156.932
1.0,0.0,0.0,1.0,171.368,14.436,171.368
0.0,0.0,0.0,1.0,180.404,9.036,180.404
1.0,0.0,0.0,1.0,224.612,44.208,224.612
0.0,0.0,0.0,1.0,224.628,0.016,224.628
1.0,0.0,0.0,1.0,224.728,0.1,224.728
0.0,0.0,0.0,1.0,235.616,10.888,235.616
0.0,1.0,1.0,1.0,255.364,19.748,255.364
0.0,0.0,1.0,1.0,264.32,8.956,264.32
1.0,0.0,0.0,1.0,297.516,33.196,297.516
0.0,0.0,0.0,1.0,305.18,7.664,305.18
1.0,0.0,0.0,1.0,318.372,13.192,318.372
0.0,0.0,0.0,1.0,326.6,8.228,326.6
1.0,0.0,0.0,1.0,368.852,42.252,368.852
0.0,0.0,0.0,1.0,379.744,10.892,379.744
0.0,1.0,1.0,1.0,383.912,4.168,383.912
0.0,0.0,1.0,1.0,394.332,10.42,394.332
0.0,1.0,1.0,1.0,406.78,12.448,406.78
0.0,0.0,1.0,1.0,413.708,6.928,413.708
0.0,1.0,1.0,1.0,422.836,9.128,422.836
0.0,0.0,1.0,1.0,428.78,5.944,428.78
1.0,0.0,0.0,1.0,442.004,13.224,442.004
0.0,0.0,0.0,1.0,449.996,7.992,449.996
1.0,0.0,0.0,1.0,463.876,13.88,463.876
0.0,0.0,0.0,1.0,472.536,8.66,472.536
1.0,0.0,0.0,1.0,515.568,43.032,515.568
0.0,0.0,0.0,1.0,526.632,11.064,526.632
0.0,1.0,1.0,1.0,545.636,19.004,545.636
0.0,0.0,1.0,1.0,554.72,9.084,554.72
1.0,0.0,0.0,1.0,590.188,35.468,590.188
0.0,0.0,0.0,1.0,598.16,7.972,598.16
1.0,0.0,0.0,1.0,612.508,14.348,612.508
0.0,0.0,0.0,1.0,621.316,8.808,621.316
1.0,0.0,0.0,1.0,664.776,43.46,664.776
0.0,0.0,0.0,1.0,675.692,10.916,675.692
0.0,1.0,1.0,1.0,694.264,18.572,694.264
0.0,0.0,1.0,1.0,703.164,8.9,703.164
0.0,1.0,1.0,1.0,717.24,14.076,717.24
0.0,0.0,1.0,1.0,724.368,7.128,724.368
1.0,0.0,0.0,1.0,738.564,14.196,738.564
0.0,0.0,0.0,1.0,746.664,8.1,746.664
1.0,0.0,0.0,1.0,760.928,14.264,760.928
0.0,0.0,0.0,1.0,769.844,8.916,769.844
1.0,0.0,0.0,1.0,814.06,44.216,814.06
0.0,0.0,0.0,1.0,824.932,10.872,824.932
0.0,1.0,1.0,1.0,844.54,19.608,844.54
0.0,0.0,1.0,1.0,853.628,9.088,853.628
1.0,0.0,0.0,1.0,887.0,33.372,887.0
0.0,0.0,0.0,1.0,894.696,7.696,894.696
1.0,0.0,0.0,1.0,907.908,13.212,907.908
0.0,0.0,0.0,1.0,916.16,8.252,916.16
1.0,0.0,0.0,1.0,958.276,42.116,958.276
0.0,0.0,0.0,1.0,969.28,11.004,969.28
0.0,1.0,1.0,1.0,973.396,4.116,973.396
MARK 003
